Frequency [MHz], Amplitude Signal [a.u.], Phase Signal [rad],  Amplitude Ref [a.u.], Phase Ref [rad], 
-2.340000E+5, 7.039987E-2, -1.458400E+0, 3.419748E+0, -2.891148E+0
-2.330000E+5, 4.537789E-2, 3.899460E-1, 2.317930E+0, -2.701659E-1
-2.320000E+5, 4.742344E-2, -3.709894E-1, 2.474799E+0, 6.527267E-2
-2.310000E+5, 1.699804E-2, -2.570301E+0, 3.117826E+0, 3.580460E-1
-2.300000E+5, 1.078089E-2, 1.058654E+0, 2.824676E+0, 1.942609E-1
-2.290000E+5, 4.641856E-2, -1.783465E+0, 2.802031E+0, -3.299153E-1
-2.280000E+5, 7.032404E-2, 2.251998E+0, 1.398596E+0, 4.946003E-2
-2.270000E+5, 6.716250E-2, 9.918481E-1, 1.621118E+0, 2.740649E-1
-2.260000E+5, 6.691111E-2, -1.927466E+0, 2.678800E+0, 3.999871E-1
-2.250000E+5, 5.156896E-2, -1.602505E+0, 2.940049E+0, 2.731635E-1
-2.240000E+5, 1.009159E-1, -2.178052E+0, 1.852026E+0, -5.144646E-1
-2.230000E+5, 6.038536E-2, -2.986163E+0, 1.694410E+0, 5.295982E-1
-2.220000E+5, 2.108385E-1, 4.570675E-1, 1.756682E+0, 1.103524E+0
-2.210000E+5, 1.922235E-1, -7.845224E-1, 1.929253E+0, 1.553213E+0
-2.200000E+5, 1.193470E-1, -2.164397E+0, 1.623491E+0, 1.507991E+0
-2.190000E+5, 7.410835E-2, -2.719585E-1, 1.378373E+0, 2.442965E+0
-2.180000E+5, 1.609638E-1, -1.279888E+0, 2.751633E+0, 2.694770E+0
-2.170000E+5, 2.669548E-2, -2.758328E+0, 3.423109E+0, 2.603384E+0
-2.160000E+5, 6.926415E-2, 1.617441E+0, 2.182790E+0, 2.214253E+0
-2.150000E+5, 8.298837E-2, 1.300097E+0, 2.647217E+0, 2.319238E+0
-2.140000E+5, 1.823384E-2, -6.639723E-1, 1.686866E+0, 2.713647E+0
-2.130000E+5, 9.525137E-2, 2.805006E+0, 3.005052E+0, -2.855020E+0
-2.120000E+5, 3.816966E-2, -4.841568E-1, 2.869074E+0, 2.836550E+0
-2.110000E+5, 2.628657E-2, -1.053853E+0, 1.571525E+0, 2.906788E+0
-2.100000E+5, 6.731561E-2, 1.016650E+0, 2.045147E+0, -2.768745E+0
-2.090000E+5, 8.061269E-2, 2.612887E+0, 3.535102E+0, -2.988223E+0
-2.080000E+5, 6.463207E-2, 2.633439E+0, 4.362227E+0, -2.975634E+0
-2.070000E+5, 8.404010E-2, 2.312037E+0, 2.520936E+0, 1.077475E+0
-2.060000E+5, 1.024320E-1, -1.698103E+0, 1.711186E+0, -2.223918E+0
-2.050000E+5, 1.031598E-1, -1.511036E+0, 2.366670E+0, -1.193644E+0
-2.040000E+5, 1.088641E-1, -2.551281E+0, 2.846962E+0, -1.654798E+0
-2.030000E+5, 1.632940E-1, -2.521059E+0, 1.604530E+0, -2.135956E+0
-2.020000E+5, 7.243562E-2, -2.292252E+0, 2.032273E+0, -7.599045E-1
-2.010000E+5, 1.187149E-1, 2.953829E+0, 3.122015E+0, -7.511633E-1
-2.000000E+5, 7.923836E-2, 1.438338E+0, 4.349342E+0, -1.608158E+0
-1.990000E+5, 1.210675E-1, -1.099576E+0, 3.302411E+0, -1.854551E+0
-1.980000E+5, 3.635492E-2, -7.046079E-1, 1.263587E+0, -9.328605E-1
-1.970000E+5, 6.849946E-2, -6.329858E-2, 2.137001E+0, -5.094591E-1
-1.960000E+5, 5.193644E-2, -1.273947E+0, 4.000127E+0, -5.607002E-1
-1.950000E+5, 3.711445E-2, 2.726758E+0, 2.845904E+0, -7.918777E-1
-1.940000E+5, 4.087365E-2, -3.135149E+0, 1.805217E+0, -2.596471E-1
-1.930000E+5, 7.445909E-2, 1.889094E+0, 3.814461E+0, -5.556946E-2
-1.920000E+5, 9.033486E-2, 2.186793E-1, 5.203150E+0, 1.011907E-1
-1.910000E+5, 1.338912E-1, -2.151946E+0, 3.787414E+0, 3.504719E-1
-1.900000E+5, 1.086045E-1, -2.587568E+0, 2.261487E+0, 4.813368E-1
-1.890000E+5, 3.839046E-2, 2.302351E+0, 2.530726E+0, 1.088864E+0
-1.880000E+5, 4.759349E-2, -5.892503E-1, 5.683310E+0, 1.223581E+0
-1.870000E+5, 1.643564E-1, -6.161997E-1, 4.379158E+0, 1.077429E+0
-1.860000E+5, 1.477851E-1, -4.927144E-1, 4.698514E+0, 5.572936E-1
-1.850000E+5, 1.371534E-1, -3.928724E-1, 3.470251E+0, 1.425673E+0
-1.840000E+5, 3.404080E-1, -1.128202E+0, 5.053350E+0, 1.806632E+0
-1.830000E+5, 2.854349E-1, -2.779941E+0, 4.464722E+0, 1.387059E+0
-1.820000E+5, 1.896914E-1, 1.794719E+0, 3.912711E+0, 1.184110E+0
-1.810000E+5, 2.835799E-2, -3.050267E+0, 2.293420E+0, 2.188256E+0
-1.800000E+5, 1.401289E-1, -1.066665E-1, 4.319501E+0, 2.105722E+0
-1.790000E+5, 1.946100E-1, -8.626151E-1, 5.935236E+0, 1.828697E+0
-1.780000E+5, 6.990577E-2, 2.200061E+0, 4.571916E+0, 1.850133E+0
-1.770000E+5, 2.108048E-1, 8.922487E-1, 2.491849E+0, 1.932988E+0
-1.760000E+5, 2.424472E-1, -8.588953E-1, 4.358081E+0, 2.386332E+0
-1.750000E+5, 7.553768E-2, -1.780432E+0, 5.854019E+0, 2.492962E+0
-1.740000E+5, 1.280421E-1, 8.953756E-1, 3.075633E+0, 2.153726E+0
-1.730000E+5, 7.390481E-2, 2.952594E-1, 2.192046E+0, 2.883739E+0
-1.720000E+5, 5.479271E-2, 8.030982E-1, 3.773588E+0, -2.913153E+0
-1.710000E+5, 1.664659E-1, 1.733612E+0, 5.599452E+0, -2.838036E+0
-1.700000E+5, 3.303828E-1, 1.778561E+0, 6.180537E+0, 2.493893E+0
-1.690000E+5, 1.827161E-1, 2.324333E+0, 3.461741E+0, 3.012140E+0
-1.680000E+5, 3.882729E-1, 1.540399E+0, 3.591876E+0, -2.555097E+0
-1.670000E+5, 2.533907E-1, 6.402862E-1, 3.490395E+0, 3.088613E+0
-1.660000E+5, 1.065333E-1, -1.629169E+0, 4.711651E+0, -2.879029E+0
-1.650000E+5, 1.653525E-1, -3.128840E+0, 3.548482E+0, -2.587698E+0
-1.640000E+5, 5.410508E-2, -1.485340E+0, 1.672848E+0, -2.795580E+0
-1.630000E+5, 4.988644E-2, 1.578842E+0, 4.384573E+0, -2.286913E+0
-1.620000E+5, 1.881488E-1, 6.006962E-1, 6.469130E+0, -2.407260E+0
-1.610000E+5, 1.353572E-2, 1.143012E-1, 4.013887E+0, -3.081744E+0
-1.600000E+5, 2.872250E-1, 1.288130E+0, 2.535012E+0, -1.958137E+0
-1.590000E+5, 2.074892E-1, 1.489182E+0, 3.930642E+0, -1.734314E+0
-1.580000E+5, 3.788197E-2, 2.703927E+0, 4.458014E+0, -1.462763E+0
-1.570000E+5, 1.077676E-1, -1.809145E-1, 3.330503E+0, -1.549429E+0
-1.560000E+5, 6.489486E-2, -4.037408E-1, 1.494540E+0, -5.968620E-1
-1.550000E+5, 3.062530E-1, -1.037264E+0, 4.184991E+0, -2.821284E-1
-1.540000E+5, 2.146099E-1, -1.886396E+0, 5.167070E+0, -4.803183E-1
-1.530000E+5, 1.849633E-1, -1.980458E+0, 4.782927E+0, -1.394036E+0
-1.520000E+5, 7.005323E-2, 3.041453E+0, 1.383725E+0, -5.091354E-1
-1.510000E+5, 7.724489E-2, -2.081828E+0, 2.984974E+0, 3.552384E-1
-1.500000E+5, 5.658366E-2, -3.956109E-1, 3.458899E+0, 5.297339E-1
-1.490000E+5, 1.331063E-2, -5.896438E-1, 3.460681E+0, -2.762460E-1
-1.480000E+5, 1.057532E-2, 2.815021E+0, 1.323730E+0, 3.124462E-1
-1.470000E+5, 7.586789E-2, 2.998586E+0, 2.612341E+0, 1.079378E+0
-1.460000E+5, 4.044486E-1, 1.603604E+0, 3.620077E+0, 9.374291E-1
-1.450000E+5, 2.784226E-1, 3.364556E-1, 4.607922E+0, 5.342216E-1
-1.440000E+5, 1.210544E-1, 2.809154E+0, 1.443536E+0, -2.106726E-1
-1.430000E+5, 1.367804E-1, 1.946047E+0, 1.554127E+0, 1.255715E+0
-1.420000E+5, 2.516794E-1, 1.856033E+0, 4.358795E+0, 1.242988E+0
-1.410000E+5, 4.822038E-1, 1.671798E+0, 4.179971E+0, 1.287835E+0
-1.400000E+5, 3.298128E-1, 2.226281E+0, 2.227570E+0, 1.507582E+0
-1.390000E+5, 1.937983E-1, 1.146155E+0, 2.348128E+0, 1.673932E+0
-1.380000E+5, 3.057471E-1, 1.224097E+0, 4.842155E+0, 2.025602E+0
-1.370000E+5, 4.988272E-1, 9.222711E-1, 4.768062E+0, 1.806776E+0
-1.360000E+5, 9.631934E-2, 1.076901E+0, 3.778689E+0, 1.290334E+0
-1.350000E+5, 8.724091E-2, -2.810494E+0, 2.165823E+0, -3.101960E+0
-1.340000E+5, 2.318693E-1, 1.763452E+0, 2.174814E+0, -1.883939E+0
-1.330000E+5, 2.503540E-1, 2.040091E+0, 4.191854E+0, -1.695647E+0
-1.320000E+5, 3.737309E-1, 5.743644E-1, 5.439252E+0, -2.538588E+0
-1.310000E+5, 3.335000E-1, -8.111705E-1, 2.660062E+0, -2.978353E+0
-1.300000E+5, 4.955841E-2, 1.655890E+0, 2.435945E+0, -1.682549E+0
-1.290000E+5, 1.681291E-1, -4.273022E-1, 3.909671E+0, -1.355813E+0
-1.280000E+5, 2.186104E-1, -1.478556E+0, 6.275156E+0, -1.402228E+0
-1.270000E+5, 6.750377E-2, -2.758927E+0, 2.335566E+0, -1.876531E+0
-1.260000E+5, 1.415788E-1, 1.811411E+0, 2.626142E+0, -5.007041E-1
-1.250000E+5, 5.168488E-1, 1.575086E+0, 5.913888E+0, -7.465208E-1
-1.240000E+5, 3.158277E-1, 1.755283E+0, 8.217999E+0, -7.645652E-1
-1.230000E+5, 5.975870E-1, 1.261982E+0, 6.360185E+0, -1.793102E+0
-1.220000E+5, 3.892661E-1, 7.295099E-1, 3.636614E+0, -9.491705E-1
-1.210000E+5, 1.463882E-1, -5.515170E-1, 5.582893E+0, -8.280366E-1
-1.200000E+5, 3.396420E-1, -1.259885E+0, 6.743333E+0, -1.178776E+0
-1.190000E+5, 1.361878E-1, -2.029303E+0, 8.753320E+0, -1.349041E+0
-1.180000E+5, 4.328141E-1, 2.537536E+0, 3.240311E+0, -4.506759E-1
-1.170000E+5, 3.975396E-1, -2.506577E+0, 5.053905E+0, -5.496186E-1
-1.160000E+5, 7.101065E-1, -3.034207E+0, 7.590796E+0, -5.491619E-1
